temperature,humidity,moisture,soil,crop
27.82,58.21,39.11,red,pulses
28.68,48.05,70.0,clayey,sugarcane
37.79,65.38,42.1,loamy,pulses
30.84,62.89,31.1,black,pulses
32.08,69.28,53.59,clayey,pulses
30.53,54.66,40.76,red,wheat
27.28,67.0,60.31,red,ground nuts
30.52,52.92,33.2,loamy,oil seeds
25.51,63.32,68.32,clayey,maize
30.28,76.59,30.6,clayey,ground nuts
31.27,76.13,35.28,red,cotton
26.52,59.29,37.89,black,sugarcane
37.78,70.33,64.11,loamy,wheat
30.49,58.21,39.3,clayey,ground nuts
29.18,54.17,23.3,sandy,ground nuts
25.21,46.78,31.12,clayey,oil seeds
22.64,49.3,30.33,black,paddy
30.2,64.88,52.82,clayey,oil seeds
24.84,49.58,47.64,loamy,barley
30.49,58.83,54.73,loamy,paddy
30.73,49.9,32.48,loamy,pulses
29.82,58.66,44.21,sandy,millets
23.92,47.26,38.11,red,maize
27.8,66.49,56.09,loamy,ground nuts
40.0,75.55,28.97,black,ground nuts
31.12,72.97,50.32,clayey,pulses
24.8,61.32,54.78,black,cotton
32.45,67.58,55.57,black,cotton
31.61,66.27,33.06,sandy,pulses
40.0,65.43,64.34,sandy,pulses
34.46,78.03,54.74,red,millets
20.26,41.18,47.6,red,millets
36.22,77.81,51.95,black,pulses
30.24,56.13,30.91,black,barley
35.54,62.73,42.81,loamy,paddy
29.73,58.45,60.67,loamy,cotton
27.58,64.59,62.12,sandy,cotton
26.09,69.65,41.82,loamy,cotton
30.48,61.31,44.39,red,millets
29.86,48.43,47.14,clayey,maize
25.2,65.72,54.26,black,sugarcane
31.81,70.13,21.18,red,ground nuts
22.32,56.11,24.06,black,maize
25.7,67.81,42.7,loamy,tobacco
30.23,55.76,53.54,loamy,barley
32.37,55.24,33.67,loamy,tobacco
26.08,44.39,42.34,clayey,sugarcane
39.89,76.0,32.46,red,ground nuts
38.92,57.75,34.28,clayey,tobacco
26.41,55.23,43.13,black,barley
35.85,62.3,36.56,red,millets
33.0,59.14,48.43,black,tobacco
35.84,73.34,56.27,red,barley
32.85,53.21,37.96,black,barley
36.16,64.0,43.68,loamy,millets
28.03,51.46,40.88,sandy,tobacco
38.77,73.1,64.83,sandy,paddy
39.61,74.2,29.32,clayey,cotton
40.0,65.97,61.68,black,cotton
31.66,68.88,64.94,sandy,paddy
25.79,47.25,45.73,clayey,millets
37.12,73.45,56.53,loamy,wheat
27.79,54.72,69.39,black,maize
27.84,50.3,41.85,loamy,paddy
23.68,57.9,28.78,sandy,maize
32.02,47.68,43.98,loamy,sugarcane
34.91,53.17,64.9,sandy,paddy
31.87,56.38,39.33,clayey,barley
33.5,61.54,58.09,loamy,pulses
21.34,47.91,23.25,loamy,barley
27.75,48.05,35.2,sandy,oil seeds
27.41,57.31,54.62,loamy,tobacco
36.6,74.72,50.92,sandy,oil seeds
21.52,56.82,37.02,clayey,tobacco
39.1,77.95,44.22,sandy,cotton
30.22,56.38,60.39,loamy,maize
24.32,66.77,37.7,black,ground nuts
31.78,51.44,58.82,loamy,barley
27.73,59.27,54.2,red,tobacco
25.66,45.25,65.07,sandy,barley
37.17,70.91,67.53,sandy,ground nuts
27.41,53.44,36.65,black,sugarcane
32.37,61.99,20.42,loamy,oil seeds
29.68,74.89,47.11,sandy,barley
29.9,53.17,58.98,black,ground nuts
31.08,56.03,45.64,black,millets
31.95,59.95,41.17,loamy,maize
28.83,59.74,35.13,loamy,ground nuts
28.67,59.49,43.85,loamy,pulses
32.76,50.9,22.0,red,cotton
40.0,52.95,43.51,loamy,wheat
28.17,50.93,37.01,clayey,sugarcane
28.66,62.69,52.78,sandy,tobacco
32.76,57.8,53.21,loamy,cotton
33.29,71.48,55.06,loamy,wheat
22.61,60.89,53.36,black,ground nuts
24.55,59.45,47.37,red,barley
28.72,58.94,59.53,sandy,ground nuts
36.49,58.68,47.81,clayey,cotton
27.77,61.89,27.29,black,wheat
27.09,45.13,20.39,red,wheat
30.34,65.26,61.34,loamy,pulses
28.74,60.87,37.06,clayey,maize
38.12,66.69,33.67,loamy,sugarcane
37.98,66.3,70.0,red,paddy
30.61,58.28,51.6,loamy,ground nuts
30.0,42.84,46.81,loamy,barley
39.4,75.28,52.3,red,maize
27.74,60.46,44.85,red,wheat
27.37,52.05,37.96,clayey,maize
32.5,71.1,69.62,red,wheat
26.46,43.65,36.14,black,maize
30.31,69.86,46.3,black,cotton
32.02,50.79,61.39,sandy,oil seeds
36.4,70.69,31.58,sandy,ground nuts
31.51,54.73,65.9,sandy,pulses
39.77,60.41,50.77,sandy,wheat
33.93,62.94,38.71,red,millets
32.13,65.75,52.1,loamy,pulses
29.99,54.89,41.47,red,cotton
38.38,71.17,56.45,clayey,wheat
30.43,59.04,40.61,loamy,pulses
28.65,49.55,30.12,red,cotton
25.07,45.11,36.38,clayey,maize
26.73,51.88,26.29,red,tobacco
35.68,63.89,46.79,sandy,oil seeds
33.56,59.78,61.64,loamy,pulses
28.48,60.34,33.57,sandy,millets
34.31,58.35,30.92,black,millets
28.81,49.93,33.75,red,tobacco
24.11,57.89,23.7,loamy,sugarcane
31.21,55.32,38.91,red,oil seeds
28.66,41.97,62.44,red,barley
22.83,46.9,34.09,clayey,wheat
25.54,65.51,26.75,black,paddy
30.02,68.96,35.81,red,sugarcane
29.98,73.22,48.77,clayey,millets
34.95,71.28,53.19,red,millets
27.38,57.61,57.88,sandy,maize
35.64,66.88,38.75,black,oil seeds
39.23,71.01,31.63,clayey,cotton
26.84,54.27,49.61,red,paddy
34.38,70.03,23.96,sandy,oil seeds
37.38,61.81,32.73,loamy,cotton
36.92,62.66,58.76,clayey,tobacco
31.54,66.48,66.12,clayey,wheat
30.38,67.91,57.24,sandy,sugarcane
33.13,61.63,41.66,sandy,paddy
40.0,61.51,32.66,sandy,paddy
37.05,61.02,32.03,sandy,oil seeds
29.45,60.0,64.63,loamy,maize
20.82,42.97,44.06,red,tobacco
34.04,60.33,70.0,sandy,oil seeds
25.22,62.81,49.09,red,paddy
25.96,53.04,46.11,black,barley
34.01,50.12,30.27,loamy,tobacco
40.0,71.27,25.24,red,maize
35.95,70.71,37.39,black,cotton
29.41,52.65,48.35,loamy,barley
33.88,55.46,26.2,black,millets
33.99,68.26,39.64,red,barley
24.47,57.6,70.0,sandy,tobacco
25.83,44.55,44.99,sandy,paddy
24.74,60.74,60.98,loamy,pulses
27.19,59.49,56.18,black,maize
31.1,50.28,40.57,clayey,cotton
26.73,44.52,40.8,clayey,paddy
30.46,71.86,41.95,clayey,wheat
28.7,59.26,46.42,black,pulses
32.49,61.52,47.27,sandy,wheat
25.28,55.11,38.36,clayey,pulses
23.54,50.26,50.16,loamy,millets
28.53,62.54,61.11,red,maize
26.45,56.63,64.39,clayey,pulses
27.71,67.71,47.17,loamy,pulses
24.98,47.0,20.99,loamy,sugarcane
35.07,59.79,61.83,black,tobacco
36.94,58.84,55.16,sandy,sugarcane
30.26,50.57,43.21,black,pulses
32.12,69.24,36.58,red,cotton
22.33,46.53,40.1,clayey,cotton
27.36,61.34,43.04,black,wheat
29.03,53.72,43.41,loamy,wheat
32.8,55.77,44.43,sandy,barley
32.28,58.89,29.28,clayey,pulses
37.53,58.75,51.59,red,paddy
22.55,56.57,51.93,loamy,oil seeds
22.07,52.72,24.22,sandy,millets
28.92,44.74,44.89,red,millets
26.05,48.76,45.26,loamy,barley
24.84,58.91,43.15,red,cotton
30.62,70.7,46.64,loamy,oil seeds
26.56,59.44,32.72,black,maize
31.15,55.59,35.09,red,barley
25.6,57.71,30.94,black,millets
26.71,55.75,70.0,black,ground nuts
29.67,63.41,36.42,red,millets
33.3,61.13,64.91,black,oil seeds
32.01,57.23,32.85,sandy,sugarcane
30.59,54.91,43.28,sandy,barley
37.88,74.88,27.06,red,tobacco
30.48,47.8,70.0,loamy,paddy
30.3,69.31,52.01,black,barley
34.08,55.54,59.21,black,millets
38.45,63.15,58.06,clayey,barley
24.76,55.27,34.69,sandy,sugarcane
25.73,68.57,70.0,sandy,millets
20.56,55.98,65.55,loamy,barley
38.77,68.24,57.2,sandy,wheat
30.56,55.9,40.77,clayey,oil seeds
26.93,51.37,50.87,sandy,oil seeds
26.67,42.74,30.17,red,maize
31.42,63.61,32.38,loamy,wheat
26.7,43.08,32.35,black,ground nuts
26.05,51.11,35.27,red,wheat
25.12,46.17,43.74,red,oil seeds
32.41,67.07,32.33,loamy,barley
27.81,63.26,43.38,sandy,wheat
23.36,50.24,34.4,sandy,sugarcane
33.0,57.63,37.28,loamy,cotton
26.02,55.23,47.78,sandy,oil seeds
26.74,56.43,41.86,loamy,maize
33.17,68.4,25.54,black,barley
33.5,69.8,35.8,clayey,ground nuts
28.32,55.53,39.8,clayey,barley
29.54,71.68,57.48,sandy,tobacco
25.68,50.13,50.92,red,sugarcane
28.77,63.48,49.52,red,barley
23.17,44.36,26.03,sandy,tobacco
27.12,63.03,28.6,loamy,paddy
31.38,57.13,37.26,black,ground nuts
27.91,58.99,64.03,black,oil seeds
36.99,70.45,29.04,red,sugarcane
35.01,69.3,40.11,sandy,sugarcane
30.71,67.85,56.82,black,oil seeds
38.22,70.27,63.95,black,ground nuts
30.23,47.44,55.39,red,barley
33.72,52.61,37.01,black,millets
29.14,58.06,43.94,clayey,paddy
34.18,69.67,48.66,sandy,cotton
28.32,59.85,58.07,sandy,pulses
28.16,57.48,62.2,sandy,cotton
40.0,52.02,45.67,clayey,maize
30.08,57.14,37.49,clayey,cotton
27.61,61.04,41.97,clayey,barley
23.74,62.35,31.53,sandy,ground nuts
22.26,52.88,34.12,loamy,cotton
34.77,66.85,35.35,clayey,ground nuts
26.63,45.47,29.06,clayey,pulses
24.69,52.7,23.05,loamy,wheat
24.7,48.88,41.18,black,pulses
28.79,61.59,40.95,sandy,millets
25.37,56.61,56.98,sandy,millets
35.56,61.27,33.78,black,barley
29.95,59.77,47.09,red,oil seeds
28.85,45.97,49.62,black,wheat
22.68,53.23,44.85,clayey,oil seeds
33.94,57.41,48.69,loamy,paddy
34.02,63.05,32.44,clayey,sugarcane
26.44,51.89,42.5,clayey,sugarcane
27.43,65.87,20.0,sandy,sugarcane
26.23,55.01,32.74,loamy,tobacco
30.45,68.48,46.14,black,pulses
25.4,50.75,42.4,black,barley
27.56,58.15,53.0,black,cotton
37.29,61.83,31.91,black,cotton
25.22,56.62,37.89,sandy,millets
26.88,58.54,70.0,red,pulses
21.46,49.42,45.96,sandy,cotton
28.14,68.89,31.96,clayey,cotton
32.55,64.64,43.51,loamy,pulses
24.15,40.44,44.93,red,ground nuts
36.93,71.6,35.49,loamy,maize
32.73,62.28,57.46,sandy,barley
29.55,66.21,41.21,clayey,millets
25.75,59.79,24.64,red,paddy
35.85,54.97,32.94,loamy,ground nuts
31.4,69.24,29.06,red,millets
34.9,71.05,59.48,red,wheat
30.98,59.93,30.97,loamy,wheat
24.15,51.72,31.91,red,sugarcane
27.35,47.36,48.45,sandy,oil seeds
30.03,48.19,41.44,black,pulses
28.44,52.45,34.64,red,millets
24.69,45.0,34.65,black,ground nuts
34.34,54.99,47.61,black,sugarcane
28.13,53.68,52.13,black,cotton
27.41,51.23,46.31,black,tobacco
32.89,60.09,59.65,clayey,wheat
31.34,59.69,60.78,red,millets
27.79,58.46,20.0,red,tobacco
22.44,58.98,31.46,loamy,oil seeds
20.09,49.43,29.64,black,pulses
32.2,67.18,28.11,loamy,barley
31.51,67.28,31.19,clayey,paddy
33.68,55.21,53.32,sandy,ground nuts
30.94,46.3,42.29,loamy,sugarcane
30.93,52.97,59.12,red,pulses
27.81,60.0,25.06,sandy,barley
31.36,56.32,45.45,sandy,barley
27.52,59.49,43.56,clayey,maize
32.97,57.21,28.8,loamy,barley
30.13,57.87,62.23,black,oil seeds
29.13,72.87,40.38,black,sugarcane
29.47,68.26,30.54,sandy,oil seeds
27.2,52.83,31.04,red,paddy
29.52,70.13,55.59,loamy,millets
26.58,49.05,23.6,loamy,barley
32.39,69.83,53.98,red,cotton
27.86,58.24,49.66,red,barley
27.87,59.72,43.57,loamy,barley
31.12,59.5,48.49,loamy,maize
29.45,60.16,56.75,black,millets
25.45,59.9,50.43,black,maize
27.06,61.03,44.75,sandy,pulses
25.44,59.38,44.01,red,paddy
26.27,47.12,39.19,red,paddy
30.57,48.3,44.43,sandy,pulses
27.27,66.44,34.85,loamy,oil seeds
21.07,43.97,40.04,black,tobacco
33.6,59.48,46.26,sandy,sugarcane
30.34,54.73,62.24,black,cotton
28.43,66.03,44.05,black,millets
25.5,56.26,56.35,sandy,barley
33.23,61.09,39.74,loamy,oil seeds
27.83,45.02,52.22,black,oil seeds
21.81,55.61,64.1,red,sugarcane
37.5,70.28,65.23,black,wheat
25.64,52.31,36.33,loamy,maize
32.72,65.66,45.12,clayey,oil seeds
27.83,51.16,44.2,clayey,tobacco
29.8,49.21,70.0,loamy,wheat
27.94,55.06,48.07,clayey,millets
33.38,69.64,47.26,black,millets
33.15,56.8,52.58,black,maize
20.27,48.38,26.05,black,cotton
25.8,68.86,28.28,clayey,paddy
24.18,49.22,58.28,sandy,barley
27.34,64.09,45.24,sandy,paddy
33.33,61.68,36.85,loamy,paddy
37.84,71.33,37.32,black,oil seeds
29.4,59.77,36.99,sandy,ground nuts
26.96,53.75,21.67,sandy,ground nuts
29.02,54.06,21.84,clayey,millets
25.28,48.89,31.22,red,paddy
26.16,67.1,44.73,sandy,tobacco
32.81,49.4,37.62,loamy,barley
25.24,59.52,65.55,black,sugarcane
36.1,74.43,33.26,clayey,millets
30.99,68.56,42.89,black,barley
34.66,61.82,45.18,sandy,tobacco
31.8,59.13,20.0,clayey,paddy
28.69,65.85,51.02,sandy,barley
21.55,59.81,42.69,clayey,wheat
29.05,44.58,47.92,red,paddy
25.08,46.33,34.66,red,sugarcane
39.1,61.36,46.18,sandy,cotton
31.15,63.79,67.79,loamy,ground nuts
26.49,52.95,43.97,black,millets
33.41,65.63,33.09,loamy,pulses
36.63,63.13,35.97,red,ground nuts
36.12,70.69,43.66,clayey,tobacco
40.0,67.3,47.09,clayey,paddy
27.05,46.43,54.7,loamy,ground nuts
33.43,57.05,40.58,black,millets
38.27,63.64,34.87,black,barley
24.67,58.06,36.05,black,pulses
23.88,50.11,28.85,clayey,wheat
25.87,52.61,51.85,loamy,maize
30.82,64.35,50.99,clayey,barley
26.97,52.44,68.26,clayey,millets
27.44,57.21,44.21,clayey,cotton
28.67,57.85,35.03,red,sugarcane
32.67,62.29,40.3,clayey,ground nuts
27.76,53.93,55.61,black,cotton
31.99,70.0,65.07,black,wheat
26.59,61.53,38.46,red,tobacco
36.79,65.0,25.87,clayey,wheat
30.99,49.27,20.0,black,barley
32.87,73.43,28.8,clayey,sugarcane
27.71,43.77,39.93,sandy,paddy
30.04,71.83,37.85,loamy,cotton
25.45,43.45,27.0,black,tobacco
38.42,58.28,58.78,loamy,ground nuts
24.38,43.06,57.85,red,cotton
29.03,55.07,21.85,black,wheat
25.8,52.64,23.15,clayey,cotton
29.63,52.15,29.15,red,sugarcane
29.02,56.54,25.46,red,pulses
30.19,50.07,55.28,black,millets
31.02,57.58,20.0,black,barley
27.75,53.08,32.46,clayey,oil seeds
30.13,67.09,45.6,sandy,pulses
38.71,69.52,49.63,black,tobacco
31.68,50.27,50.06,sandy,ground nuts
34.14,78.24,27.47,clayey,pulses
29.59,52.76,46.61,loamy,tobacco
23.14,53.52,59.52,red,barley
26.88,63.51,45.65,loamy,ground nuts
31.84,68.04,40.76,loamy,cotton
29.83,49.84,47.91,red,sugarcane
31.49,60.18,54.84,black,cotton
25.78,46.81,28.23,red,cotton
20.09,57.36,36.23,clayey,sugarcane
25.48,53.37,67.14,clayey,tobacco
22.11,50.94,33.26,sandy,millets
30.8,50.26,34.44,sandy,paddy
33.95,66.85,45.81,loamy,oil seeds
35.04,68.15,32.62,black,barley
26.46,54.2,60.37,loamy,maize
29.54,70.83,36.15,black,tobacco
29.84,56.17,52.61,clayey,sugarcane
29.53,57.3,28.3,red,maize
22.59,58.51,42.18,red,millets
23.48,58.68,33.71,black,sugarcane
21.23,56.98,70.0,red,cotton
22.9,52.41,37.35,red,maize
38.33,73.15,39.17,clayey,oil seeds
36.38,71.89,48.76,red,ground nuts
32.37,71.46,24.3,clayey,barley
27.4,59.99,27.39,black,paddy
33.21,56.71,52.11,sandy,millets
23.73,47.43,43.98,black,tobacco
25.27,46.34,30.37,clayey,wheat
29.25,55.35,49.89,black,barley
29.28,54.61,62.26,red,barley
31.57,56.03,49.4,sandy,millets
23.31,47.22,25.84,sandy,sugarcane
23.77,59.04,33.31,sandy,tobacco
40.0,67.48,41.87,sandy,pulses
35.78,56.41,50.19,red,oil seeds
23.83,60.51,31.59,black,cotton
22.79,55.32,40.35,black,maize
26.91,47.11,41.41,loamy,cotton
30.24,53.59,54.41,black,paddy
35.62,59.35,43.06,black,paddy
28.35,52.08,20.51,black,paddy
30.66,48.43,53.73,loamy,millets
28.5,60.14,60.87,sandy,tobacco
37.5,65.89,45.19,loamy,paddy
37.32,62.83,35.2,red,paddy
23.99,57.62,43.9,black,pulses
31.38,58.81,20.99,clayey,maize
26.97,61.39,69.28,clayey,tobacco
24.87,53.77,41.62,sandy,barley
27.57,52.6,61.71,black,pulses
34.1,65.21,40.7,red,pulses
35.45,66.58,36.72,red,barley
31.24,51.41,41.09,black,cotton
28.27,64.54,36.26,sandy,paddy
27.03,62.23,28.65,clayey,maize
32.46,68.48,31.3,sandy,sugarcane
26.35,63.69,58.47,loamy,tobacco
32.76,50.34,37.94,loamy,sugarcane
21.71,44.2,43.22,black,sugarcane
30.04,62.08,62.67,black,ground nuts
28.1,69.82,63.0,sandy,maize
33.02,78.74,48.74,black,ground nuts
21.89,49.75,40.89,loamy,paddy
25.29,40.62,42.74,sandy,sugarcane
36.93,61.19,29.29,red,paddy
30.92,64.22,55.34,clayey,maize
32.53,71.92,37.71,black,tobacco
28.68,61.24,31.87,loamy,tobacco
36.1,66.96,25.72,sandy,barley
21.7,40.45,64.17,sandy,maize
30.5,62.99,36.07,red,ground nuts
30.43,59.8,49.02,black,ground nuts
32.33,67.75,59.96,loamy,millets
29.44,57.46,38.52,red,barley
29.3,51.86,65.79,sandy,sugarcane
38.47,62.47,48.62,black,ground nuts
29.46,59.85,38.35,black,paddy
37.38,74.63,60.35,clayey,ground nuts
26.59,49.71,34.99,loamy,paddy
25.41,49.09,44.03,sandy,barley
33.39,71.13,49.02,clayey,millets
28.36,50.91,33.57,clayey,paddy
37.54,71.73,49.13,red,ground nuts
31.38,68.77,66.23,loamy,wheat
28.27,66.94,52.35,clayey,oil seeds
29.52,60.02,61.06,clayey,sugarcane
29.49,43.74,32.44,loamy,sugarcane
37.19,61.38,49.57,clayey,maize
32.37,54.35,50.09,red,maize
28.71,45.53,37.59,clayey,barley
26.9,56.65,22.83,sandy,sugarcane
33.04,52.52,30.56,loamy,pulses
32.48,52.45,43.5,loamy,barley
38.58,57.38,60.1,loamy,barley
30.12,59.49,45.57,sandy,ground nuts
27.4,53.38,24.91,sandy,barley
21.17,57.9,50.89,black,cotton
24.69,63.39,20.45,loamy,oil seeds
25.36,62.86,41.08,clayey,wheat
28.21,50.33,47.6,black,cotton
34.64,71.11,52.82,black,tobacco
40.0,66.64,40.47,black,paddy
32.28,51.88,30.19,loamy,barley
28.38,63.35,70.0,sandy,maize
30.7,55.96,30.0,black,millets
32.35,78.2,31.24,black,sugarcane
37.76,62.35,32.1,loamy,cotton
34.96,60.68,50.5,black,pulses
27.58,45.82,20.23,black,cotton
36.11,66.33,59.78,sandy,sugarcane
27.16,55.97,40.95,clayey,maize
32.5,63.91,50.78,loamy,barley
30.48,50.15,24.47,black,sugarcane
32.65,65.68,43.35,sandy,tobacco
23.99,45.86,44.6,red,cotton
28.8,52.94,23.76,loamy,oil seeds
25.01,46.13,30.97,sandy,sugarcane
29.47,48.68,39.05,red,paddy
22.78,54.73,52.62,clayey,tobacco
27.13,59.68,68.56,clayey,pulses
29.27,71.38,65.51,sandy,sugarcane
26.23,46.01,35.38,sandy,wheat
27.54,57.8,49.7,red,wheat
30.96,61.45,35.37,clayey,cotton
30.12,58.37,64.67,sandy,pulses
38.3,69.75,41.31,clayey,tobacco
33.32,78.29,41.09,sandy,sugarcane
30.27,58.64,44.46,sandy,paddy
33.39,62.88,58.59,red,oil seeds
24.28,64.47,50.66,black,pulses
35.01,65.35,36.5,clayey,sugarcane
21.18,47.08,48.85,sandy,paddy
29.17,44.69,36.86,red,tobacco
25.94,50.12,26.04,loamy,sugarcane
34.91,62.53,49.22,clayey,wheat
25.25,48.0,35.09,black,tobacco
30.14,59.84,37.42,clayey,sugarcane
35.58,69.81,22.72,loamy,ground nuts
33.29,67.12,25.0,black,paddy
28.3,52.68,34.22,red,ground nuts
26.46,63.95,63.21,sandy,maize
40.0,68.33,30.9,red,wheat
29.23,54.78,49.49,clayey,cotton
21.48,40.33,24.3,black,maize
38.55,72.39,57.25,sandy,paddy
30.88,57.35,42.86,clayey,maize
30.49,59.07,27.14,loamy,barley
38.27,75.46,26.71,red,cotton
27.49,55.27,67.27,loamy,barley
32.66,65.59,24.12,clayey,maize
30.36,52.15,32.78,black,cotton
32.86,56.84,32.25,clayey,sugarcane
29.32,58.03,38.43,loamy,tobacco
34.51,77.0,52.89,black,paddy
35.64,77.44,40.68,sandy,paddy
28.93,59.75,28.26,sandy,paddy
24.21,66.11,50.17,black,ground nuts
26.55,58.11,35.01,red,barley
30.89,47.99,44.37,black,wheat
23.95,49.46,54.47,loamy,millets
35.62,59.9,40.62,black,cotton
33.16,59.69,35.13,clayey,paddy
29.53,61.71,30.58,loamy,cotton
25.22,47.33,25.94,sandy,cotton
27.47,54.96,42.17,loamy,wheat
39.55,69.54,58.19,loamy,wheat
25.43,54.6,33.36,clayey,paddy
23.19,55.23,47.98,clayey,millets
31.18,62.75,47.87,black,wheat
30.2,50.46,46.49,clayey,pulses
21.31,45.08,52.48,red,paddy
32.65,51.77,59.46,black,millets
33.18,58.37,27.03,clayey,cotton
29.51,60.72,49.86,sandy,maize
36.65,65.21,44.67,loamy,barley
24.53,62.02,27.22,loamy,paddy
28.61,67.47,32.42,clayey,cotton
36.23,68.79,36.18,clayey,sugarcane
29.19,54.34,53.34,sandy,oil seeds
34.02,52.63,32.14,loamy,barley
36.98,56.82,31.16,black,ground nuts
30.71,51.25,37.24,black,millets
25.81,54.02,45.2,black,ground nuts
30.95,63.54,47.11,sandy,pulses
29.95,54.6,57.41,loamy,maize
30.03,55.83,47.14,red,sugarcane
27.43,45.22,27.13,sandy,pulses
30.12,53.39,40.75,red,sugarcane
26.72,58.18,37.93,loamy,barley
25.76,51.35,43.13,sandy,oil seeds
23.48,50.19,29.91,clayey,pulses
27.07,58.87,54.62,loamy,ground nuts
27.05,44.28,45.68,clayey,ground nuts
30.9,45.86,40.74,sandy,cotton
24.52,49.32,48.19,black,pulses
26.25,63.56,28.04,loamy,ground nuts
31.16,56.43,43.16,loamy,barley
32.63,62.91,55.52,clayey,maize
30.64,57.11,28.44,black,cotton
39.82,76.99,27.78,red,wheat
32.97,61.72,42.69,sandy,ground nuts
33.32,56.56,52.81,red,cotton
26.42,62.53,32.01,sandy,wheat
29.65,58.55,49.47,loamy,oil seeds
24.08,62.89,34.44,black,cotton
26.5,61.3,48.77,loamy,sugarcane
29.8,60.5,33.18,red,ground nuts
26.76,56.88,39.03,sandy,wheat
25.63,57.48,54.3,red,wheat
37.23,59.0,42.16,clayey,oil seeds
28.29,57.0,48.81,sandy,oil seeds
26.29,43.92,34.22,loamy,cotton
25.42,48.77,35.86,red,barley
31.04,66.34,43.48,red,pulses
34.2,73.24,20.0,clayey,maize
32.9,66.64,37.72,black,paddy
38.13,68.23,38.15,black,oil seeds
23.61,51.8,35.39,loamy,millets
25.03,48.11,40.57,red,barley
36.62,58.47,20.56,clayey,sugarcane
33.99,61.71,25.59,loamy,millets
38.27,63.88,33.14,red,cotton
29.18,45.72,43.85,black,cotton
26.71,56.27,30.9,clayey,ground nuts
31.01,65.29,49.37,black,tobacco
29.75,62.25,68.76,clayey,tobacco
31.73,69.1,20.0,black,oil seeds
28.28,43.5,35.37,loamy,maize
37.13,53.26,35.49,black,cotton
24.17,51.74,42.57,red,millets
30.86,67.34,54.97,sandy,maize
32.79,56.76,45.12,black,millets
34.72,65.09,62.52,clayey,millets
28.06,66.55,38.84,red,tobacco
29.7,49.26,41.74,clayey,barley
30.13,69.07,35.42,clayey,sugarcane
38.32,71.66,50.39,black,sugarcane
24.21,45.53,53.62,clayey,sugarcane
20.18,41.05,47.98,red,sugarcane
29.0,49.39,43.1,black,maize
27.9,50.42,39.03,sandy,barley
35.18,65.15,45.91,loamy,sugarcane
26.22,64.73,37.01,red,wheat
29.03,55.12,58.72,black,wheat
30.81,62.99,28.49,sandy,ground nuts
37.83,76.34,37.18,sandy,oil seeds
36.31,55.62,57.54,red,paddy
33.54,59.23,58.43,black,sugarcane
33.31,65.26,39.74,black,pulses
31.29,60.71,20.0,black,maize
36.3,70.42,33.17,clayey,wheat
33.76,65.35,25.86,clayey,millets
34.48,65.7,36.95,loamy,maize
34.67,58.7,28.33,sandy,barley
24.79,58.23,28.99,red,wheat
36.68,73.77,45.6,sandy,oil seeds
31.02,64.62,47.95,red,ground nuts
29.67,72.9,65.59,red,sugarcane
31.57,72.17,42.63,black,millets
25.49,51.92,39.46,clayey,barley
34.19,63.19,35.94,black,tobacco
33.91,55.65,61.22,clayey,tobacco
30.54,55.89,36.73,red,paddy
32.73,70.57,49.45,sandy,paddy
28.14,67.92,37.97,sandy,millets
30.04,49.89,37.17,red,millets
31.07,64.86,38.05,loamy,wheat
26.74,47.39,22.87,sandy,millets
35.64,58.1,59.75,loamy,cotton
25.01,65.74,69.58,sandy,cotton
28.87,60.59,53.34,clayey,barley
38.8,64.99,64.53,loamy,maize
33.25,71.64,34.87,clayey,wheat
29.93,59.1,20.39,sandy,wheat
33.48,64.7,53.11,loamy,oil seeds
30.43,60.58,58.52,black,barley
25.45,56.04,38.95,clayey,millets
27.23,57.63,49.84,red,oil seeds
32.92,70.05,54.36,red,barley
31.72,59.51,43.1,red,millets
29.39,55.08,28.55,sandy,cotton
30.42,60.17,36.66,clayey,cotton
27.41,56.92,32.34,black,wheat
29.23,56.14,56.12,red,oil seeds
36.26,61.51,37.35,loamy,pulses
32.47,62.87,51.2,loamy,maize
21.48,45.7,31.28,black,tobacco
37.27,71.63,41.84,black,wheat
29.99,60.53,36.8,loamy,maize
25.22,59.57,27.19,clayey,paddy
32.59,60.71,42.68,sandy,wheat
30.48,64.68,49.42,red,oil seeds
31.93,51.17,33.65,sandy,ground nuts
24.11,49.64,57.81,loamy,sugarcane
28.1,43.56,59.25,black,barley
28.93,57.66,36.39,sandy,tobacco
23.2,45.91,20.31,black,oil seeds
28.63,59.57,61.32,loamy,tobacco
28.61,55.85,32.75,loamy,oil seeds
35.08,73.75,41.25,sandy,sugarcane
37.21,74.62,54.03,red,maize
33.7,54.88,33.13,loamy,paddy
40.0,60.17,50.97,sandy,oil seeds
31.68,59.06,58.41,clayey,paddy
28.21,62.05,41.51,clayey,cotton
27.46,49.73,63.09,clayey,oil seeds
26.53,48.55,38.35,clayey,wheat
25.12,52.88,28.43,red,pulses
26.99,51.1,58.93,clayey,tobacco
29.21,49.47,38.79,black,barley
29.68,55.95,57.79,red,cotton
23.57,58.87,21.5,clayey,tobacco
30.91,74.59,49.46,clayey,tobacco
35.72,60.2,69.54,loamy,oil seeds
36.07,59.69,47.38,sandy,paddy
31.07,73.26,40.82,sandy,pulses
32.42,61.41,50.99,loamy,maize
31.6,59.09,53.55,black,maize
30.67,66.01,56.75,loamy,paddy
28.88,61.25,55.41,red,maize
